Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
204,252,425,10162,30276708,220058.3333333333,216323.0,-1.7267388735055185,50.0,50.0,32117.08080808081,242306.0,4488735.0,HTTP://WWW.VTNEA.ORG,105,6192975.0,VERMONT - NEA,40.0,25.0,25.0,,
205,253,426,10175,30277052,0.0,216185.0,100.0,100.0,0.0,21625.403846153848,216185.0,2465227.0,WWW.FLYNNCENTER.ORG,105,7637305.0,FLYNN CENTER FOR THE PERFORMINGARTS LTD,,33.33333333333333,57.14285714285714,,
206,254,427,10209,30279740,0.0,578097.6666666666,100.0,100.0,0.0,,0.0,-6508.0,WWW.SVHEALTHCARE.ORG,190,603121.0,MOUNT ANTHONY HOUSING CORPORATION,,38.88888888888889,40.0,,
207,255,429,10233,30280863,132604.0,0.0,-1.0,0.0,100.0,47833.879310344826,132604.0,2906969.0,WWW.LINCOLNSTREETINC.ORG,59,7426057.0,LINCOLN STREET INC,,60.0,80.0,,
209,257,432,10452,30304418,207366.3333333333,229514.5,9.65000758848206,40.0,60.0,94768.54986522911,323414.0,37321388.0,WWW.VEIC.ORG,381,108745667.0,VERMONT ENERGY INVESTMENT CORPORATION,60.0,66.66666666666666,66.66666666666666,0.0,
210,258,433,10453,30304434,191156.0,165603.66666666666,-15.429811336705516,60.0,40.0,36571.934117647055,220464.0,16096004.0,WWW.NFIVERMONT.ORG,430,22915975.0,NFI VERMONT INC,50.0,50.0,20.0,,
211,259,434,10456,30305008,160444.5,0.0,-1.0,0.0,100.0,37473.71830985916,166195.0,8302791.0,WWW.UVS-VT.ORG,215,28348722.0,UPPER VALLEY SERVICES INC,0.0,66.66666666666666,66.66666666666666,,
213,261,437,10525,30314664,0.0,153868.0,100.0,100.0,0.0,43322.59523809524,153868.0,3792966.0,WWW.GMSSI.ORG,85,13414049.0,GREEN MOUNTAIN SUPPORT SERVICES INC,,20.0,66.66666666666666,,
214,262,444,10944,30347288,0.0,166787.0,100.0,100.0,0.0,23246.43181818182,166787.0,2212473.0,WWW.ECHOVERMONT.ORG,89,6409815.0,LEAHY CENTER FOR LAKECHAMPLAIN INC,0.0,57.14285714285714,28.57142857142857,,
215,263,445,11032,30353100,153716.0,0.0,-1.0,0.0,100.0,31265.625,153716.0,3905591.0,WWW.FAMILIESFIRSTVT.COM,121,8300055.0,FAMILIES FIRST IN SOUTHERN VERMONT INC,,100.0,66.66666666666666,,
216,264,453,11466,30378715,0.0,268481.0,100.0,100.0,0.0,22427.50867052023,268481.0,4148440.0,,174,7224682.0,BRISTOL VILLAGE INC,,16.666666666666664,33.33333333333333,,
218,266,464,11726,30475508,202354.0,0.0,-1.0,0.0,100.0,,0.0,2605386.0,WWW.JFSRI.ORG,100,4193386.0,TAMARISK INC,,55.00000000000001,85.71428571428571,,
219,268,467,11792,30500249,314720.0,139953.0,-124.8754939158146,66.66666666666666,33.33333333333333,16478.172205438066,314720.0,6048901.0,WWW.GRIFFISSINSTITUTE.ORG,334,16897734.0,GRIFFISS INSTITUTE INC,0.0,22.22222222222222,66.66666666666666,,
220,269,468,11798,30503570,178753.0,198609.0,9.99753284090852,36.36363636363637,63.63636363636363,76981.2,289319.0,5124955.0,www.leadershipacademy.org,51,10047490.0,The Leadership Academy Inc,40.0,40.0,83.33333333333334,,
223,272,483,12593,41045830,229779.25,265068.8333333333,13.31336577354435,60.0,40.0,37767.34,441804.0,4397897.0,WWW.AIMNET.ORG,60,6472920.0,ASSOCIATED INDUSTRIES OF MASSACHUSETTSINC,60.0,32.432432432432435,55.55555555555556,100.0,
224,273,485,12599,41066960,0.0,215153.0,100.0,100.0,0.0,24105.916666666668,239949.0,1587390.0,WWW.BASSROCKSGOLFCLUB.ORG,50,4306925.0,BASS ROCKS GOLF CLUB,,25.0,0.0,0.0,
225,274,486,12602,41070815,0.0,31824.5,100.0,80.0,20.0,9668.934210526317,127298.0,862137.0,,81,1639292.0,THE BEACH CLUB,,55.55555555555556,25.0,,20.0
226,275,487,12606,41077435,0.0,183493.0,100.0,100.0,0.0,4030.4592592592594,183493.0,727605.0,www.bellevuegolfclub.com,136,628396.0,BELLEVUE GOLF CLUB,25.0,25.0,0.0,,
227,276,492,12640,41103180,206820.5,233364.0,11.374290807493871,66.66666666666666,33.33333333333333,62007.117021276594,422341.0,7175766.0,WWW.CITYOFBOSTONCU.COM,100,22922558.0,CITY OF BOSTON CREDIT UNION,33.33333333333333,9.090909090909092,33.33333333333333,,
228,277,493,12643,41104060,300229.5,0.0,-1.0,0.0,100.0,52145.59420289855,358221.0,4198505.0,WWW.MASSBAYCU.ORG,71,13969003.0,MASS BAY CREDIT UNION,,33.33333333333333,37.5,,
229,278,496,12658,41115000,0.0,252505.625,100.0,100.0,0.0,23571.265151515152,365029.0,8242859.0,WWW.BRAEBURNGOLF.COM,272,14778757.0,BRAE BURN COUNTRY CLUB,0.0,33.33333333333333,25.0,0.0,
230,279,503,12680,41169250,0.0,236508.2,100.0,100.0,0.0,20665.42677824268,373269.0,6121578.0,WWW.CHARLESRIVERCC.ORG,244,13351138.0,CHARLES RIVER COUNTRY CLUB INC,0.0,11.11111111111111,0.0,0.0,
231,280,504,12683,41172100,0.0,203457.25,100.0,100.0,0.0,33740.293103448275,236414.0,5541532.0,TEAMSTERSLOCAL25.COM,124,11038617.0,TEAMSTERS UNION LOCAL 25 AFFILIATEDWITH IBT,0.0,33.33333333333333,0.0,,
232,281,506,12685,41174990,0.0,190563.5,100.0,100.0,0.0,15213.333333333334,228942.0,1157007.0,,53,2435839.0,CHILTON CLUB,0.0,86.66666666666667,100.0,,
233,282,507,12691,41189290,0.0,197905.3333333333,100.0,100.0,0.0,18331.65,212770.0,3160147.0,WWW.COHASSETGC.ORG,143,7640567.0,COHASSET GOLF CLUB,0.0,20.0,0.0,0.0,
234,284,509,12695,41200680,0.0,223230.0,100.0,100.0,0.0,18276.45945945946,252276.0,3374606.0,WWW.CONCORDCC.ORG,151,6963971.0,CONCORD COUNTRY CLUB,0.0,20.0,50.0,0.0,
235,285,510,12698,41209030,0.0,173440.0,100.0,100.0,0.0,12408.5989010989,173440.0,2431805.0,WWW.CORINTHIANYC.ORG,183,4657900.0,CORINTHIAN YACHT CLUB,0.0,33.33333333333333,20.0,0.0,
236,286,511,12700,41212940,317941.0,371725.28571428574,14.46882624918479,87.5,12.5,23964.96031746032,599813.0,11978773.0,WWW.TCCLUB.ORG,386,30549304.0,THE COUNTRY CLUB,0.0,54.54545454545454,0.0,33.33333333333333,
237,287,512,12711,41231965,273090.5,599556.7,54.45126374202807,83.33333333333334,16.666666666666664,41928.96694214876,1163248.0,21761963.0,WWW.JDCU.COM,375,59293841.0,JEANNE D'ARC CREDIT UNION,0.0,60.0,0.0,16.666666666666664,
238,288,513,12712,41238630,0.0,238774.3333333333,100.0,100.0,0.0,10905.745283018869,299384.0,3744664.0,WWW.DEDHAMCLUB.ORG,218,9937286.0,DEDHAM COUNTRY AND POLO CLUB,0.0,25.0,0.0,0.0,
239,289,514,12716,41266650,0.0,185431.5,100.0,100.0,0.0,10655.785714285714,250137.0,1785993.0,WWW.DUXBURYYACHTCLUB.ORG,102,4927504.0,DUXBURY YACHT CLUB,0.0,31.25,33.33333333333333,,
240,290,515,12718,41271260,0.0,188049.0,100.0,100.0,0.0,9178.527272727271,188049.0,692868.0,WWW.EPYC.NET,56,1503224.0,EASTERN POINT YACHT CLUB,,62.5,33.33333333333333,,
241,291,516,12719,41271945,0.0,190780.66666666663,100.0,100.0,0.0,14318.49142857143,247548.0,3078078.0,WWW.EASTERNYC.ORG,178,5526838.0,EASTERN YACHT CLUB,0.0,30.0,0.0,0.0,
242,292,517,12720,41272400,0.0,221462.8,100.0,100.0,0.0,25523.015625,258279.0,4374260.0,WWW.EASTWARDHO.ORG,133,8453262.0,EASTWARD HO COUNTRY CLUB INC,0.0,27.27272727272727,50.0,0.0,
243,293,518,12723,41278322,0.0,221337.0,100.0,100.0,0.0,14586.67816091954,242502.0,1711715.0,EDGARTOWNYC.ORG,89,4212332.0,EDGARTOWN YACHT CLUB,33.33333333333333,41.66666666666667,20.0,,
244,295,522,12737,41291915,0.0,247258.6,100.0,100.0,0.0,17327.15300546448,340291.0,4407162.0,WWW.ESSEXCC.ORG,188,8722942.0,ESSEX COUNTY CLUB,20.0,35.714285714285715,33.33333333333333,0.0,
245,296,523,12740,41298900,0.0,229770.0,100.0,100.0,0.0,36979.42857142857,229770.0,2559474.0,,64,6823270.0,FALL RIVER MUNICIPAL CREDIT UNION,,25.0,42.85714285714285,,
246,297,526,12780,41423320,159150.0,247411.2,35.673890268508465,83.33333333333334,16.666666666666664,18156.761904761905,452262.0,4065250.0,WWW.HARVARDCLUB.COM,153,10782183.0,HARVARD CLUB OF BOSTON,40.0,33.33333333333333,28.57142857142857,0.0,
247,298,531,12792,41448660,0.0,236979.0,100.0,100.0,0.0,61954.38775510204,280202.0,3509723.0,WWW.HOLYOKECU.COM,51,10438136.0,HOLYOKE CREDIT UNION,50.0,18.181818181818183,50.0,,
248,299,532,12799,41465810,0.0,239555.0,100.0,100.0,0.0,24415.37704918033,275715.0,3457786.0,WWW.HYANNISPORTCLUB.COM,124,7143931.0,HYANNISPORT CLUB INC,0.0,44.44444444444444,20.0,0.0,
249,300,534,12810,41472080,250227.0,257352.92307692303,2.76893030462806,92.85714285714286,7.142857142857142,18358.65989847716,318486.0,6952242.0,WWW.THE103ADVANTAGE.COM,211,20729724.0,INTERNATIONAL BROTHERHOOD OF ELECTRICALWORKERS LOCAL 103,10.0,0.0,0.0,0.0,
250,301,540,12823,41503740,0.0,187581.0,100.0,100.0,0.0,17456.936170212764,189992.0,2836590.0,WWW.KERNWOOD.ORG,143,6104777.0,KERNWOOD COUNTRY CLUB,0.0,28.57142857142857,25.0,,
251,302,542,12849,41554090,0.0,236899.0,100.0,100.0,0.0,18669.133928571428,236899.0,2327842.0,WWW.LONGMEADOWCC.NET,113,4759678.0,LONGMEADOW COUNTRY CLUB,0.0,28.57142857142857,20.0,,
252,303,543,12852,41554270,0.0,188836.3333333333,100.0,100.0,0.0,11649.214814814815,201220.0,2139153.0,WWW.LONGWOODCRICKET.COM,138,3832163.0,LONGWOOD CRICKET CLUB,0.0,60.0,50.0,0.0,
253,304,544,12873,41585740,0.0,166643.0,100.0,100.0,0.0,18936.589285714286,166643.0,2287541.0,WWW.MARSHFIELDCC.COM,113,5270300.0,MARSHFIELD COUNTRY CLUB,,12.5,25.0,0.0,
254,305,546,12877,41589785,219745.5,394958.25,44.36234715947825,66.66666666666666,33.33333333333333,29330.066666666666,592184.0,2852591.0,WWW.MASSBAR.ORG,66,4133161.0,MASSACHUSETTS BAR ASSOCIATION,20.0,53.84615384615385,28.57142857142857,,
255,306,549,12886,41591010,270086.75,271426.625,0.493641697825333,66.66666666666666,33.33333333333333,94895.72727272728,432742.0,7427172.0,WWW.WCRIBMA.ORG,56,14107394.0,THE WORKERS COMPENSATION RATING& INSPECTION BUREAU OF MASSACHUSETTS,40.0,,33.33333333333333,0.0,
256,308,553,12893,41591164,196830.2,193383.5,-1.78231338247576,54.54545454545454,45.45454545454545,131348.87209302327,254866.0,13440455.0,WWW.MASSNURSES.ORG,97,20859119.0,MASSACHUSETTS NURSES ASSOCIATION,40.0,83.33333333333334,75.0,50.0,
257,309,554,12894,41591200,223988.16666666663,247394.6,9.461173903283802,45.45454545454545,54.54545454545454,125454.68821292777,387620.0,35575485.0,WWW.MASSTEACHER.ORG,274,64981415.0,MASSACHUSETTS TEACHERS ASSOCIATION,40.0,71.42857142857143,66.66666666666666,50.0,
258,310,555,12909,41641320,307892.0,203961.66666666663,-50.95581686101147,75.0,25.0,67487.3,307892.0,7668507.0,WWW.MOUNTAUBURN.ORG,104,17833298.0,PROPRIETORS OF MOUNT AUBURN CEMETERY,0.0,15.384615384615383,11.11111111111111,,
259,311,557,12913,41648210,171213.0,203741.0,15.96536779538728,75.0,25.0,16654.432989690722,254462.0,4013396.0,MYOPIAHUNTCLUB.COM,198,8958178.0,MYOPIA HUNT CLUB,0.0,36.36363636363637,0.0,50.0,
260,312,558,12915,41649850,162650.0,290564.5,44.02275570484351,66.66666666666666,33.33333333333333,13236.810606060606,382481.0,2491038.0,WWW.NANTUCKETYACHTCLUB.ORG,135,6859469.0,NANTUCKET YACHT CLUB,0.0,40.0,50.0,66.66666666666666,
261,313,559,12921,41659235,213070.0,0.0,-1.0,0.0,100.0,24365.090909090908,213070.0,2089182.0,WWW.NEWBEDFORDCU.COM,78,5012548.0,NEW BEDFORD CREDIT UNION,,20.0,61.53846153846154,,
262,314,560,12922,41659530,0.0,182410.0,100.0,100.0,0.0,7171.202127659574,182410.0,856503.0,WWW.NBYC.COM,95,2159932.0,NEW BEDFORD YACHT CLUB,100.0,33.33333333333333,16.666666666666664,,
263,315,567,12941,41680140,179097.6,673650.0,73.41384992206635,44.44444444444444,55.55555555555556,49294.53939393939,1989581.0,11723687.0,WWW.ALIGNCU.ORG,174,24433942.0,ALIGN CREDIT UNION,60.0,20.0,0.0,100.0,
264,316,568,12942,41683440,0.0,167891.0,100.0,100.0,0.0,7987.804054054054,167891.0,1350086.0,WWW.OAKHILLCC.COM,149,2864182.0,OAK HILL COUNTRY CLUB,0.0,30.0,0.0,,
265,317,569,12943,41683805,0.0,195223.25,100.0,100.0,0.0,16977.28205128205,245463.0,4091463.0,WWW.OAKLEYCOUNTRYCLUB.ORG,199,9027669.0,THE OAKLEY COUNTRY CLUB,40.0,25.0,25.0,0.0,
266,318,571,12952,41695745,265130.5,422427.5,37.23644885808808,71.42857142857143,28.57142857142857,66347.90384615384,1278232.0,32885525.0,WWW.METROCU.ORG,430,92937477.0,METRO CREDIT UNION,0.0,14.285714285714285,0.0,50.0,
267,319,572,12970,41734980,210507.2,301045.0,30.074507133485024,44.44444444444444,55.55555555555556,60145.181818181816,535406.0,10679453.0,WWW.PNCU.COM,152,26906300.0,POLISH NATIONAL CREDIT UNION,80.0,8.333333333333332,25.0,,
268,320,574,12992,41801520,262948.0,166609.33333333334,-57.8230911433533,50.0,50.0,52196.36842105263,433972.0,5255596.0,WWW.STJEANSCU.COM,82,12416891.0,ST JEANS CREDIT UNION,40.0,28.57142857142857,0.0,,
269,321,575,12994,41802000,237965.14285714287,227275.8,-4.703247269239788,41.66666666666667,58.333333333333336,63613.98666666666,514472.0,12344233.0,WWW.STMARYSCU.ORG,162,32310700.0,ST MARY'S CREDIT UNION INC,33.33333333333333,15.384615384615383,70.58823529411765,,
270,322,576,12998,41802730,0.0,280295.5,100.0,100.0,0.0,11609.455445544554,365233.0,2905701.0,WWW.SALEMCOUNTRYCLUB.ORG,204,7009557.0,THE SALEM COUNTRY CLUB INCORPORATED,0.0,0.0,25.0,0.0,
271,323,577,13001,41807755,276255.0,189583.3333333333,-45.716923076923074,50.0,50.0,19660.048,340170.0,3855021.0,WWW.SANKATYHEADGC.COM,131,7829137.0,SANKATY HEAD GOLF AND BEACH CLUB INC,40.0,62.5,25.0,100.0,
272,324,578,13011,41839710,0.0,221494.0,100.0,100.0,0.0,16825.786069651742,279580.0,3824971.0,WWW.SCBOSTON.ORG,203,9306115.0,THE SKATING CLUB OF BOSTON,50.0,54.54545454545454,60.0,,
273,326,580,13013,41850150,0.0,236436.0,100.0,100.0,0.0,6271.333333333333,236436.0,913740.0,,109,2109286.0,THE SOMERSET CLUB,33.33333333333333,25.0,0.0,0.0,
274,327,581,13021,41853650,288729.3333333333,297984.25,3.1058408847671264,57.14285714285714,42.85714285714285,56796.09375,479709.0,5693075.0,ALLTRUSTCU.ORG,71,13016630.0,ALLTRUST CREDIT UNION,40.0,33.33333333333333,37.5,,
275,328,584,13029,41859893,0.0,192345.0,100.0,100.0,0.0,15716.875,192345.0,5598950.0,WWW.SPRINGFIELDY.ORG,345,9249248.0,YMCA of Greater Springfield Inc,,55.55555555555556,20.0,,
276,329,585,13044,41896000,223654.25,329252.8888888889,32.07219813476706,69.23076923076923,30.76923076923077,95573.56962025315,701563.0,11408205.0,WWW.LIBERTYBAYCU.ORG,92,27516942.0,LIBERTY BAY CREDIT UNION,60.0,0.0,14.285714285714285,,100.0
277,330,588,13068,41926770,153686.0,253337.3333333333,39.3354315458177,75.0,25.0,28312.25,304221.0,3291927.0,WWW.UCLUB.ORG,88,7340957.0,THE UNIVERSITY CLUB OF BOSTON,20.0,31.25,25.0,0.0,
278,331,589,13080,41956640,0.0,235627.2857142857,100.0,100.0,0.0,18705.14285714286,343431.0,8719935.0,WWW.WELLESLEYCC.COM,385,17353733.0,WELLESLEY COUNTRY CLUB,0.0,50.0,40.0,0.0,
279,332,590,13084,41961180,158198.0,257576.0,38.58201074634282,57.14285714285714,42.85714285714285,55895.02857142857,428852.0,9330202.0,WWW.FREEDOM.COOP,147,26093008.0,FREEDOM CREDIT UNION,60.0,0.0,0.0,,
280,333,591,13085,41962940,0.0,259160.0,100.0,100.0,0.0,20794.52173913044,360076.0,5600266.0,WWW.WESTONGOLFCLUB.COM,212,11312979.0,THE WESTON GOLF CLUB,20.0,57.14285714285714,0.0,0.0,
281,334,592,13088,41971640,217187.0,291264.5,25.43306856826012,80.0,20.0,12705.323943661971,559226.0,4088479.0,WWW.WIANNOCLUB.COM,218,11843887.0,WIANNO CLUB INC,20.0,21.428571428571427,25.0,,
282,335,593,13091,41978080,0.0,217653.25,100.0,100.0,0.0,14866.656652360514,258188.0,4334544.0,WWW.WINCHESTERCC.ORG,237,9172951.0,WINCHESTER COUNTRY CLUB,0.0,11.11111111111111,0.0,0.0,
283,336,594,13095,41983120,0.0,224957.0,100.0,100.0,0.0,20849.736842105263,254635.0,3619074.0,WWW.WOLLASTONGC.ORG,154,8159152.0,WOLLASTON GOLF CLUB,66.66666666666666,0.0,0.0,0.0,
284,337,595,13098,41985970,0.0,182796.8333333333,100.0,100.0,0.0,21837.00518134715,222905.0,5311323.0,WWW.WOODLANDGOLFCLUB.COM,199,11847078.0,WOODLAND GOLF CLUB OF AUBURNDALE,0.0,11.11111111111111,0.0,0.0,
285,338,597,13100,41986440,0.0,185298.0,100.0,100.0,0.0,18507.05,209905.0,3331724.0,WOODSHOLEGOLFCLUB.COM,162,8434829.0,WOODS HOLE GOLF CLUB,50.0,41.66666666666667,66.66666666666666,0.0,
286,339,600,13104,41988915,0.0,196181.0,100.0,100.0,0.0,17024.370165745855,241684.0,3473773.0,WWW.WORCESTERCC.ORG,183,6881587.0,WORCESTER COUNTRY CLUB,0.0,10.0,0.0,,
287,340,601,13105,41988945,202862.0,0.0,-1.0,0.0,100.0,22606.454545454544,202862.0,2938243.0,TOWERHILLBG.ORG,122,8887318.0,WORCESTER COUNTY HORTICULTURAL SOCIETY,,62.5,36.36363636363637,,
288,341,603,13118,42002060,384940.5,211094.3333333333,-82.35472924427151,60.0,40.0,22035.769953051644,592553.0,15484021.0,WWW.ANNAMARIA.EDU,644,55781826.0,THE SISTERS OF SAINT ANN INC,33.33333333333333,26.31578947368421,60.0,,
289,342,604,13124,42003667,0.0,248614.25,100.0,100.0,0.0,23225.50724637681,371217.0,5802137.0,WWW.BELMONTCC.ORG,211,11632904.0,BELMONT COUNTRY CLUB,0.0,46.15384615384615,25.0,0.0,
290,343,605,13136,42007577,0.0,282237.0,100.0,100.0,0.0,27920.772727272728,462617.0,6889715.0,WWW.PBCCMA.COM,183,12224063.0,PINE BROOK COUNTRY CLUB INC,0.0,40.0,0.0,0.0,
291,344,607,13161,42023790,281009.0,198999.0,-41.2112623681526,50.0,50.0,52778.43396226415,281009.0,3277265.0,WWW.SBGECU.ORG,55,9370814.0,SOUTHBRIDGE CREDIT UNION,100.0,36.36363636363637,50.0,,
292,345,609,13166,42026125,160176.0,271918.3333333333,41.094078491704,75.0,25.0,7716.80737704918,443892.0,2858832.0,,248,7118434.0,OYSTER HARBORS CLUB INC,50.0,35.294117647058826,0.0,0.0,
293,346,613,13178,42035017,0.0,189757.3333333333,100.0,100.0,0.0,24533.44366197184,209990.0,4053021.0,WWW.KITTANSETT.ORG,145,6856782.0,THE KITTANSETT CLUB,20.0,41.66666666666667,33.33333333333333,0.0,
296,350,621,13236,42074462,168421.0,307371.5,45.20604545314058,66.66666666666666,33.33333333333333,47551.34375,434535.0,5348093.0,WWW.EMASSBIGS.ORG,99,6091432.0,BIG BROTHERS BIG SISTERS OFEASTERN MASSACHUSETTS INC,60.0,53.333333333333336,20.0,,
297,351,625,13252,42079901,330709.8,353718.22222222225,6.50473195236385,64.28571428571429,35.714285714285715,78680.30205278592,958830.0,31666996.0,HTTP://WWW.WCU.COM,355,93796292.0,WORKERS FEDERAL CREDIT UNION FKAWORKERS' CREDIT UNION,20.0,50.0,40.0,42.85714285714285,
300,357,633,13294,42103560,527355.0,185373.5,-184.4824098374363,50.0,50.0,21203.615384615383,162691.0,2092220.0,WWW.CWSNEWENGLAND.ORG,95,4309115.0,COMMUNITY WORKSHOPS INC,,41.66666666666667,42.85714285714285,,
302,364,640,13302,42103574,191894.66666666663,288074.3333333333,33.38710032017199,50.0,50.0,51690.45552560647,431807.0,20617066.0,WWW.FESSENDEN.ORG,377,40822946.0,THE FESSENDEN SCHOOL,60.0,40.909090909090914,50.0,,
305,369,646,13318,42103594,852228.625,1446393.3333333333,41.07905468314289,60.0,40.0,77559.6448871389,3142143.0,2013657000.0,http://web.mit.edu,25671,6378650000.0,Massachusetts Institute of Technology,20.0,25.0,33.33333333333333,40.0,0.0
309,374,652,13339,42103636,178210.0,274278.0,35.02577676663823,50.0,50.0,42316.93023255814,369460.0,10003116.0,WWW.WALNUTHILLARTS.ORG,219,22569581.0,WALNUT HILL CENTER FOR THE ARTS INC,100.0,52.17391304347826,85.71428571428571,,
310,376,654,13343,42103651,229055.8,462895.0,50.51668304907161,28.57142857142857,71.42857142857143,106292.50877192985,593612.0,8129742.0,WWW.AMACAD.ORG,64,23416811.0,AMERICAN ACADEMY OF ARTS AND SCIENCES,100.0,66.66666666666666,42.85714285714285,,
311,379,657,13360,42103756,223970.375,238123.2,5.943488496710951,38.46153846153847,61.53846153846154,41600.11734878667,349535.0,117840303.0,WWW.BHNINC.ORG,2774,161282635.0,BEHAVIORAL HEALTH NETWORK INC,80.0,53.333333333333336,42.85714285714285,,
312,380,658,13380,42103802,175814.0,0.0,-1.0,0.0,100.0,13185.416083916083,175814.0,3946843.0,WWW.SPRINGFIELDJCC.ORG,287,6006732.0,SPRINGFIELD JEWISH COMMUNITY CENTER INC,,70.58823529411765,50.0,,
316,384,663,13395,42103834,174603.0,226882.75,23.04262884683829,57.14285714285714,42.85714285714285,33810.83378746594,374016.0,26248492.0,WWW.RFKCOMMUNITY.ORG,741,33191086.0,ROBERT F KENNEDY COMMUNITY ALLIANCEINC,60.0,31.57894736842105,66.66666666666666,50.0,
317,385,664,13396,42103837,0.0,176681.0,100.0,100.0,0.0,10244.631578947368,176681.0,2707105.0,www.crossroadsma.org,248,4251187.0,CROSSROADS FOR KIDS INC,50.0,40.74074074074074,33.33333333333333,,
318,386,665,13402,42103856,186479.0,0.0,-1.0,0.0,100.0,28212.542553191488,186479.0,2838458.0,WWW.GSCWM.ORG,95,3563706.0,GIRL SCOUTS OF CENTRAL AND WESTERNMASSACHUSETTS INC,,100.0,87.5,,
319,387,666,13403,42103858,155187.5,0.0,-1.0,0.0,100.0,25770.8125,206581.0,5670704.0,YWWORKS.ORG,210,8526730.0,YOUNG WOMEN'S CHRISTIAN ASSOCIATION OFWESTERN MASSACHUSETTS INC,,87.5,100.0,,100.0
321,389,668,13407,42103867,192488.0,229224.0,16.026245070324226,50.0,50.0,37252.45360824742,229224.0,11262176.0,EASTERSEALSMA.ORG,293,20941318.0,EASTER SEALS MASSACHUSETTS INC,60.0,55.00000000000001,62.5,,
322,390,669,13408,42103869,300630.2,214855.0,-39.9223662470038,28.57142857142857,71.42857142857143,37507.21786492375,471100.0,19148674.0,WWW.BCDSCHOOL.ORG,466,37690859.0,THE BEAVER COUNTRY DAY SCHOOL INC,60.0,60.86956521739131,60.0,,
323,391,670,13410,42103875,0.0,259356.0,100.0,100.0,0.0,,0.0,3419416.0,WWW.BERKSHIREPLACE.COM,143,6594228.0,BERKSHIRE RETIREMENT HOME INC,,37.5,20.0,,
325,393,672,13418,42103907,180103.0,167402.0,-7.587125601844662,28.57142857142857,71.42857142857143,73598.35813953489,233536.0,17058966.0,WWW.GBLS.ORG,222,25946622.0,GREATER BOSTON LEGAL SERVICES INC,60.0,52.94117647058824,66.66666666666666,,
326,394,673,13425,42103924,0.0,172220.0,100.0,100.0,0.0,19618.87037037037,172220.0,1231639.0,WWW.BGCL.ORG,55,2673885.0,BOYS & GIRLS CLUB OF LYNN INC,,18.75,28.57142857142857,,
327,395,674,13430,42103935,304859.5,185074.0,-64.7230297070361,50.0,50.0,61547.86734693877,443386.0,13043249.0,WWW.BRIMMER.ORG,200,27407554.0,BRIMMER AND MAY SCHOOL,40.0,47.05882352941176,33.33333333333333,,
329,397,677,13435,42103947,359442.5,0.0,-1.0,0.0,100.0,54960.0775862069,465320.0,7094254.0,www.nashobabrooks.org,118,11517801.0,NASHOBA BROOKS SCHOOL OF CONCORD INC,,52.94117647058824,80.0,,
330,398,678,13437,42103960,202711.0,0.0,-1.0,0.0,100.0,16354.51923076923,202711.0,1903581.0,WWW.CAMBRIDGEYMCA.ORG,105,3528214.0,CAMBRIDGE YOUNG MENS CHRISTIANASSOCIATION,,25.0,33.33333333333333,,
331,400,680,13444,42103993,233221.5,205945.0,-13.244555585229064,33.33333333333333,66.66666666666666,38558.5625,276342.0,4374010.0,BOSTONCHILDRENSMUSEUM.ORG,99,15531381.0,THE CHILDRENS MUSEUM,80.0,39.285714285714285,75.0,,
332,401,681,13451,42104017,0.0,179259.5,100.0,100.0,0.0,23395.813559322032,206107.0,1738872.0,WWW.UNITEDWAYCM.ORG,61,8484458.0,UNITED WAY OF CENTRAL MASSACHUSETTS INC,,36.84210526315789,37.5,,
334,403,683,13453,42104021,244007.66666666663,404821.5714285714,39.724638238622,43.75,56.25,92945.125,679792.0,17670357.0,www.tbf.org,152,324652362.0,Boston Foundation Inc,100.0,50.0,20.0,60.0,50.0
